"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @liv_fit: Higher Than Highest
Beyond Words&amp; #PHOTOS
#God Is But Visible #Only
2 #Pure #Heart
#quotes of #DrDevangHDattani
Dr #Devang H #…",FALSE,0,NA,2021-11-21 12:04:57,FALSE,NA,"1462391580438921221",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","emil_fil",8,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-21 10:00:30,FALSE,NA,"1462360263881945088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lossofsadnes",53,TRUE,FALSE,NA,NA
"RT @liv_fit: Higher Than Highest
Beyond Words&amp; #PHOTOS
#God Is But Visible #Only
2 #Pure #Heart
#quotes of #DrDevangHDattani
Dr #Devang H #…",FALSE,0,NA,2021-11-21 09:30:42,FALSE,NA,"1462352764319715329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TruthIntellect",8,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-21 07:50:45,FALSE,NA,"1462327610348765188",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImeldaAuZa",53,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-21 06:56:23,FALSE,NA,"1462313929439264768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zimzalabimxx9",53,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-21 04:53:52,FALSE,NA,"1462283096334635008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","peceleledewa19",53,TRUE,FALSE,NA,NA
"S3X in the Plane 🥵
Full korean hot
⬇️⬇️
▶️🎥 https://t.co/EmudReV7r7
Enak nih
#PERSIBDAY 
#PersijaDay",FALSE,0,NA,2021-11-21 04:40:06,FALSE,NA,"1462279628974821384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AYusfardani",0,FALSE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-21 04:01:46,FALSE,NA,"1462269984852176900",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","njm_dks_jjh",53,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-21 03:42:06,FALSE,NA,"1462265034239668227",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saturnsarv",53,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-21 03:26:57,FALSE,NA,"1462261221395079194",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","veacty_2008",53,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-21 02:47:01,FALSE,NA,"1462251172006293513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gochuchansun",53,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-21 01:48:43,FALSE,NA,"1462236502809665538",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bumblebrawp",53,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-21 01:30:56,FALSE,NA,"1462232027403460611",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nadhiraxy",53,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-21 01:22:41,FALSE,NA,"1462229950828740611",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","molikajima",53,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 23:35:26,FALSE,NA,"1462202957009616906",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TutiMul35940132",389,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 23:35:12,FALSE,NA,"1462202902261370882",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NDYLCS",53,TRUE,FALSE,NA,NA
"Good morning
Happy weekend 🍻
@Liga1Match  is wonderful 😋

#PERSIBDAY https://t.co/6JsC8aabL4",FALSE,1,NA,2021-11-20 22:07:06,FALSE,NA,"1462180729496895491",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ydsy29_",0,FALSE,FALSE,NA,NA
"RT @liv_fit: Higher Than Highest
Beyond Words&amp; #PHOTOS
#God Is But Visible #Only
2 #Pure #Heart
#quotes of #DrDevangHDattani
Dr #Devang H #…",FALSE,0,NA,2021-11-20 20:45:09,FALSE,NA,"1462160107349819394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blissseek",8,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 19:44:16,FALSE,NA,"1462144784848457728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bucinninibgt",53,TRUE,FALSE,NA,NA
"@ScottAdamsSays @PageauJonathan 

Is there any significance to #PERSIBDAY being the Day after #KamalaHarris assumed Presidential Powers? 🤔",FALSE,0,"ScottAdamsSays",2021-11-20 19:23:44,FALSE,NA,"1462139618325929986","2853461537","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiegoThought",0,FALSE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 18:20:12,FALSE,NA,"1462123626057011201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hwangbeebee",53,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 17:38:06,FALSE,NA,"1462113031698092036",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","apit_shark88",175,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 17:31:31,FALSE,NA,"1462111377410035716",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","p____js",53,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 17:14:53,FALSE,NA,"1462107189770813444",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ladychitaglorya",389,TRUE,FALSE,NA,NA
"nice try, Sib. :""""""""""""""""""""))) #PERSIBday",FALSE,0,NA,2021-11-20 16:22:55,FALSE,NA,"1462094113969295363",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rzlmfr",0,FALSE,FALSE,NA,NA
"RT @persib: 18' Don't panic, Nice Nicky!

#PERSIBDAY #PERSIBLIVE",FALSE,0,NA,2021-11-20 16:12:33,FALSE,NA,"1462091504386654208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sheashellaaaa",3,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 16:05:55,FALSE,NA,"1462089835892465664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","universcet",53,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 16:00:12,FALSE,NA,"1462088395434311680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iqbaalgf",389,TRUE,FALSE,NA,NA
"Indonesia is still red ya guys #PERSIBDAY",FALSE,0,NA,2021-11-20 15:57:36,FALSE,NA,"1462087742179844102",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mdfb80",0,FALSE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 15:57:28,FALSE,NA,"1462087706540793862",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pcyjjhgf",53,TRUE,FALSE,NA,NA
"BUTUT @persib GOBLOG!!! 😠 #PERSIBDAY https://t.co/Ev0wlUuSN7",FALSE,16,NA,2021-11-20 15:55:30,FALSE,NA,"1462087210899963908",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LalajoPersib",0,FALSE,FALSE,NA,NA
"@persib Butut #PersibDay https://t.co/M8Tvn8XI2B",FALSE,0,"persib",2021-11-20 15:54:50,FALSE,NA,"1462087044952313858","14372726","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","opiik_piss",0,FALSE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 15:54:02,FALSE,NA,"1462086843306967045",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","faniarhimaa",53,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 15:53:49,FALSE,NA,"1462086789380788230",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nndrfaal",53,TRUE,FALSE,NA,NA
"last chance sia sia

#PERSIBDAY",FALSE,1,NA,2021-11-20 15:52:59,FALSE,NA,"1462086579002904579",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiditPradipta",0,FALSE,FALSE,NA,NA
"Time to shine, Klok?

#PersibDay #BFCOM",FALSE,2,NA,2021-11-20 15:50:24,FALSE,NA,"1462085928369881091",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bandungfootball",0,FALSE,FALSE,NA,NA
"wasit aneh #persibday",FALSE,0,NA,2021-11-20 15:44:01,FALSE,NA,"1462084323385901061",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","buwansat",0,FALSE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 15:40:35,FALSE,NA,"1462083459057274891",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","onyourl__yza",53,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 15:37:03,FALSE,NA,"1462082570057752584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","L33HCN",53,TRUE,FALSE,NA,NA
"Wander Luiz, decent header, better save by the goalie.

#PersibDay #BFCOM",FALSE,1,NA,2021-11-20 15:31:18,FALSE,NA,"1462081122842546177",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bandungfootball",0,FALSE,FALSE,NA,NA
"68'
Persib : 
Frets Butuan IN
Castillion OUT

#PERSIBDAY #PersibVsPersija #PersijaDay",FALSE,0,NA,2021-11-20 15:28:37,FALSE,NA,"1462080448150921217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sport77Official",0,FALSE,FALSE,NA,NA
"In: Frets
Out: Castillion

#PersibDay #BFCOM",FALSE,1,NA,2021-11-20 15:26:59,FALSE,NA,"1462080037440552961",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bandungfootball",0,FALSE,FALSE,NA,NA
"beckham NICE!!!!! #PersibDay",FALSE,0,NA,2021-11-20 15:20:01,FALSE,NA,"1462078283034415104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nojamdongssaeng",0,FALSE,FALSE,NA,NA
"Greget anying #PersibDay",FALSE,0,NA,2021-11-20 15:16:11,FALSE,NA,"1462077320156499971",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdibaIlham",0,FALSE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 15:09:49,FALSE,NA,"1462075718439899140",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ily3kdoyie",53,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 15:09:26,FALSE,NA,"1462075619936669701",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bukanorlu",175,TRUE,FALSE,NA,NA
"RT @boiscassie: Play with all your heart you boys in blue, play with all your pride persib bandung. WE JUST WANT TO WIN, WE JUST WANT TO WI…",FALSE,0,NA,2021-11-20 15:01:02,FALSE,NA,"1462073504354877440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amandakesyaip",11,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 14:59:27,FALSE,NA,"1462073106504118272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cchesecaakee",53,TRUE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 14:56:17,FALSE,NA,"1462072310739861504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TEHNAONN",0,FALSE,FALSE,NA,NA
"This is the result of not having AMF creators. 

bring back Konate! #Persibday https://t.co/PPboWLzXgG",FALSE,0,NA,2021-11-20 14:56:16,FALSE,NA,"1462072307258589185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HielmyMK",0,FALSE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 14:53:22,FALSE,NA,"1462071576648568837",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deepaanaghta",0,FALSE,FALSE,NA,NA
"Cakep 👏👏👏#PERSIBDAY https://t.co/ce4wlxJPmF",FALSE,1,NA,2021-11-20 14:51:34,FALSE,NA,"1462071122896162822",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArmanGita1",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 14:51:28,FALSE,NA,"1462071096996290561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oddingcheper",389,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 14:50:31,FALSE,NA,"1462070859409940491",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ptriJH",53,TRUE,FALSE,NA,NA
"Beckham time !! @beckhamputran #persibday",FALSE,1,NA,2021-11-20 14:49:47,FALSE,NA,"1462070675301027840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dickecuomo",0,FALSE,FALSE,NA,NA
"Wasit Goblog #persibday butut",FALSE,0,NA,2021-11-20 14:48:39,FALSE,NA,"1462070388267966472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jakblay",0,FALSE,FALSE,NA,NA
"Butut anying #PERSIBDAY",FALSE,0,NA,2021-11-20 14:45:49,FALSE,NA,"1462069677488627714",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JJ_Badru",0,FALSE,FALSE,NA,NA
"Kedai Ice Cream Zangrandi | Cafe Instagramable di Surabaya
https://t.co/p7aW3Kr9tx

#HometownChaChaCha 
Leicester… https://t.co/UnmkCvF0Ev",FALSE,0,NA,2021-11-20 14:45:18,TRUE,NA,"1462069546290876420",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","byaisyahfrds",0,FALSE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,1,NA,2021-11-20 14:45:15,FALSE,NA,"1462069532055334913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oddingcheper",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 14:44:50,FALSE,NA,"1462069430356111361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atriadha99",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 14:44:44,FALSE,NA,"1462069404997337089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zaitun_dhapna",389,TRUE,FALSE,NA,NA
"Ardi Idrus with a shot block!

#PersibDay #BFCOM",FALSE,3,NA,2021-11-20 14:43:56,FALSE,NA,"1462069203083489282",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bandungfootball",0,FALSE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 14:41:00,FALSE,NA,"1462068466538606595",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mspilzzz",0,FALSE,FALSE,NA,NA
"Henhen Grealish! #PERSIBDAY",FALSE,0,NA,2021-11-20 14:38:02,FALSE,NA,"1462067716487929858",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MRayhandhra",0,FALSE,FALSE,NA,NA
"RT @bandungfootball: Crucial intercept, Henhen!

#PersibDay #BFCOM",FALSE,0,NA,2021-11-20 14:36:50,FALSE,NA,"1462067416783941637",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FathoniHidayah",1,TRUE,FALSE,NA,NA
"Crucial intercept, Henhen!

#PersibDay #BFCOM",FALSE,4,NA,2021-11-20 14:35:40,FALSE,NA,"1462067122868162561",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bandungfootball",1,FALSE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 14:32:00,FALSE,NA,"1462066199232012288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","novisu3",53,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 14:30:20,FALSE,NA,"1462065781001183234",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xosyf61_",53,TRUE,FALSE,NA,NA
"Anyways #PersibDay",FALSE,0,NA,2021-11-20 14:29:02,FALSE,NA,"1462065452436262920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nanapinkyboy",0,FALSE,FALSE,NA,NA
"Reporterna The Jack #PERSIBDAY",FALSE,1,NA,2021-11-20 14:27:44,FALSE,NA,"1462065126194909189",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","budi_r_tamsyah",0,FALSE,FALSE,NA,NA
"keren Castillion . . . 👍🏿👍🏿

#PERSIBDAY",FALSE,1,NA,2021-11-20 14:26:59,FALSE,NA,"1462064937623121924",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hendryx691",0,FALSE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 14:26:58,FALSE,NA,"1462064932069859338",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rahmasafiraaa1",53,TRUE,FALSE,NA,NA
"@Jundarya08 Streaming dong ah #PersibDay",FALSE,0,"Jundarya08",2021-11-20 14:25:42,FALSE,"1462062227528159240","1462064612711354372","974548209241501697","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GTPurunarada",0,FALSE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 14:23:24,FALSE,NA,"1462064036397281280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jejenojie",53,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 14:21:33,FALSE,NA,"1462063568187052035",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ikaaaaily",53,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 14:20:02,FALSE,NA,"1462063189919559683",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wonuuworld",53,TRUE,FALSE,NA,NA
"RT @persib: 18' Don't panic, Nice Nicky!

#PERSIBDAY #PERSIBLIVE",FALSE,0,NA,2021-11-20 14:19:22,FALSE,NA,"1462063022029955075",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yuli40660880",3,TRUE,FALSE,NA,NA
"RT @persib: 18' Don't panic, Nice Nicky!

#PERSIBDAY #PERSIBLIVE",FALSE,0,NA,2021-11-20 14:18:32,FALSE,NA,"1462062808779018244",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pacarkuipers",3,TRUE,FALSE,NA,NA
"18' Don't panic, Nice Nicky!

#PERSIBDAY #PERSIBLIVE",FALSE,23,"persib",2021-11-20 14:18:17,FALSE,"1462062574170640384","1462062746992726025","14372726","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","persib",3,FALSE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 14:17:45,FALSE,NA,"1462062612267503620",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maulidiy11",0,FALSE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 14:17:15,FALSE,NA,"1462062487591796754",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rikakartika33",0,FALSE,FALSE,NA,NA
"Nonton #PERSIBDAY https://t.co/Zo7AQxcdgG",FALSE,0,NA,2021-11-20 14:15:15,FALSE,NA,"1462061983310647301",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","auonxcell222",0,FALSE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 14:14:56,FALSE,NA,"1462061904826757120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","auadctt",53,TRUE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,1,NA,2021-11-20 14:12:53,FALSE,NA,"1462061388243767306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blparian",0,FALSE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 14:12:09,FALSE,NA,"1462061205254656001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unknown9394",53,TRUE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 14:11:58,FALSE,NA,"1462061157737394179",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saputdrmwn",53,TRUE,FALSE,NA,NA
"Bismillah SIB! 
keep supporting Persib even though the fanboy's soul is still burning
#persibday https://t.co/vAexpHsu1m",FALSE,1,NA,2021-11-20 14:11:56,FALSE,NA,"1462061150476980236",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheNewRealIS69",0,FALSE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-20 14:11:43,FALSE,NA,"1462061096622120970",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mhsapwpw",53,TRUE,FALSE,NA,NA
"Nobar #persibday #siblinggoals https://t.co/CGbtaxwaTh",FALSE,5,NA,2021-11-20 14:10:51,FALSE,NA,"1462060876341469190",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rizkyboi",0,FALSE,FALSE,NA,NA
"GOODLUCK PERSIBBB #PERSIBDAY 💪🏻💪🏻💪🏻",FALSE,0,NA,2021-11-20 14:09:52,FALSE,NA,"1462060630001655815",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ciumbrellapride",0,FALSE,FALSE,NA,NA
"RT @liv_fit: Higher Than Highest
Beyond Words&amp; #PHOTOS
#God Is But Visible #Only
2 #Pure #Heart
#quotes of #DrDevangHDattani
Dr #Devang H #…",FALSE,0,NA,2021-11-20 14:09:35,FALSE,NA,"1462060559277375503",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rishist007",8,TRUE,FALSE,NA,NA
"WASIT GOBLOG #PERSIBDAY",FALSE,2,NA,2021-11-20 14:07:59,FALSE,NA,"1462060155495858182",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bucinseblakkkkk",0,FALSE,FALSE,NA,NA
